Date,Open,High,Low,Close,Volume,Spread


09-08-2018,1290.00,1291.65,1270.75,1277.70,77631,20.90,12.30
08-08-2018,1283.50,1299.45,1283.45,1290.35,53450,16.00,-6.85
07-08-2018,1293.70,1299.85,1275.15,1283.50,93563,24.70,10.20
06-08-2018,1310.00,1312.50,1279.40,1282.35,111043,33.10,27.65
03-08-2018,1295.00,1314.00,1289.40,1309.20,96262,24.60,-14.20
02-08-2018,1314.00,1314.00,1276.10,1281.00,123894,37.90,33.00
01-08-2018,1312.00,1326.00,1308.45,1314.40,74247,17.55,-2.40
31-07-2018,1305.55,1313.60,1289.00,1309.35,51158,24.60,-3.80
30-07-2018,1310.95,1310.95,1285.30,1304.65,64316,25.65,6.30
27-07-2018,1311.05,1327.25,1307.00,1311.00,96499,20.25,0.05
26-07-2018,1315.00,1322.50,1295.60,1309.60,85896,26.90,5.40
25-07-2018,1313.00,1320.00,1294.60,1314.80,71222,25.40,-1.80
24-07-2018,1350.00,1350.00,1305.00,1313.35,101706,45.00,36.65
23-07-2018,1333.45,1351.35,1321.95,1336.20,45624,29.40,-2.75
20-07-2018,1349.90,1365.50,1328.10,1333.45,92995,37.40,16.45
19-07-2018,1409.50,1412.35,1335.00,1350.25,321213,77.35,59.25
18-07-2018,1420.00,1420.00,1393.10,1402.05,33572,26.90,17.95
17-07-2018,1424.00,1424.00,1392.90,1402.70,163233,31.10,21.30
16-07-2018,1414.95,1415.50,1398.55,1408.35,34637,16.95,6.60
13-07-2018,1389.70,1411.35,1387.15,1404.85,58085,24.20,-15.15
12-07-2018,1395.50,1399.70,1384.95,1393.60,43971,14.75,1.90
11-07-2018,1370.80,1387.40,1370.00,1382.20,34624,17.40,-11.40
10-07-2018,1390.00,1390.00,1367.65,1372.45,41701,22.35,17.55
09-07-2018,1372.05,1388.00,1368.70,1385.70,52594,19.30,-13.65
06-07-2018,1366.00,1376.55,1360.05,1370.65,26667,16.50,-4.65
05-07-2018,1376.00,1379.55,1361.20,1364.20,168825,18.35,11.80
04-07-2018,1353.70,1370.20,1346.45,1366.35,46538,23.75,-12.65
03-07-2018,1349.00,1356.20,1329.00,1352.55,25922,27.20,-3.55
02-07-2018,1358.70,1358.70,1332.75,1338.50,68584,25.95,20.20
29-06-2018,1345.00,1359.50,1336.00,1341.80,81798,23.50,3.20
28-06-2018,1323.80,1346.20,1312.25,1338.10,58793,33.95,-14.30
27-06-2018,1342.00,1343.35,1318.45,1324.75,39932,24.90,17.25
26-06-2018,1320.00,1342.00,1320.00,1330.75,155067,22.00,-10.75
25-06-2018,1336.00,1336.00,1314.80,1329.45,50970,21.20,6.55
22-06-2018,1313.00,1324.00,1308.75,1320.25,38093,15.25,-7.25
21-06-2018,1330.00,1334.00,1309.35,1313.45,49164,24.65,16.55
20-06-2018,1312.50,1331.70,1300.00,1327.75,57375,31.70,-15.25
19-06-2018,1315.00,1322.20,1303.00,1307.15,32521,19.20,7.85
18-06-2018,1345.00,1345.00,1310.00,1314.05,56734,35.00,30.95
15-06-2018,1335.00,1343.85,1323.35,1340.45,43115,20.50,-5.45
14-06-2018,1333.50,1337.95,1320.00,1333.55,31936,17.95,-0.05
13-06-2018,1332.00,1332.00,1314.05,1326.25,25717,17.95,5.75
12-06-2018,1324.00,1335.00,1321.00,1331.35,33312,14.00,-7.35
11-06-2018,1325.00,1329.60,1316.85,1320.30,42508,12.75,4.70
08-06-2018,1310.00,1324.70,1301.55,1318.80,36711,23.15,-8.80
07-06-2018,1320.00,1334.75,1305.00,1308.45,430089,29.75,11.55
06-06-2018,1305.00,1320.70,1301.60,1316.00,30825,19.10,-11.00
05-06-2018,1302.80,1313.15,1297.70,1304.25,34010,15.45,-1.45
04-06-2018,1329.40,1332.95,1293.20,1303.95,966825,39.75,25.45
01-06-2018,1320.00,1334.30,1308.75,1318.80,82799,25.55,1.20
31-05-2018,1304.00,1395.95,1301.50,1337.00,782970,94.45,-33.00
30-05-2018,1283.00,1305.95,1270.60,1302.15,42120,35.35,-19.15
29-05-2018,1311.00,1311.00,1275.00,1283.15,575468,36.00,27.85
28-05-2018,1310.00,1310.00,1290.15,1301.15,34913,19.85,8.85
25-05-2018,1275.55,1306.75,1271.30,1298.25,74843,35.45,-22.70
24-05-2018,1250.00,1280.00,1249.40,1275.55,156119,30.60,-25.55
23-05-2018,1259.85,1265.00,1242.65,1255.80,38128,22.35,4.05
22-05-2018,1281.00,1283.90,1259.55,1264.40,46779,24.35,16.60
21-05-2018,1295.00,1299.95,1266.00,1273.90,65221,33.95,21.10
18-05-2018,1269.25,1296.25,1268.95,1294.25,143735,27.30,-25.00
17-05-2018,1289.90,1295.35,1263.30,1269.00,123045,32.05,20.90
16-05-2018,1279.70,1292.45,1265.30,1281.75,62665,27.15,-2.05
15-05-2018,1268.95,1301.45,1260.00,1282.15,89473,41.45,-13.20
14-05-2018,1262.30,1287.00,1259.35,1268.95,51929,27.65,-6.65
11-05-2018,1245.00,1270.45,1245.00,1265.45,66150,25.45,-20.45
10-05-2018,1256.90,1260.00,1243.65,1247.25,46642,16.35,9.65
09-05-2018,1248.00,1253.00,1232.95,1248.35,42329,20.05,-0.35
08-05-2018,1250.00,1256.00,1226.00,1241.40,75884,30.00,8.60
07-05-2018,1237.05,1250.00,1229.55,1244.55,86044,20.45,-7.50
04-05-2018,1234.15,1242.40,1214.95,1231.55,57064,27.45,2.60
03-05-2018,1263.00,1263.00,1226.00,1233.40,106810,37.00,29.60
02-05-2018,1228.75,1287.75,1222.90,1257.25,444640,64.85,-28.50
30-04-2018,1203.00,1218.30,1193.65,1210.35,167603,24.65,-7.35
27-04-2018,1192.00,1206.20,1178.60,1188.55,67675,27.60,3.45
26-04-2018,1167.40,1191.00,1162.45,1183.75,31008,28.55,-16.35
25-04-2018,1166.85,1170.05,1151.50,1167.30,51936,18.55,-0.45
24-04-2018,1180.00,1180.00,1155.00,1166.80,36895,25.00,13.20
23-04-2018,1155.00,1177.00,1152.85,1170.60,41100,24.15,-15.60
20-04-2018,1143.00,1163.00,1143.00,1154.45,24794,20.00,-11.45
19-04-2018,1160.00,1165.50,1150.00,1155.20,33944,15.50,4.80
18-04-2018,1165.15,1166.70,1151.65,1157.95,39747,15.05,7.20
17-04-2018,1180.00,1180.00,1161.15,1165.10,41368,18.85,14.90
16-04-2018,1148.00,1174.05,1144.05,1170.05,424797,30.00,-22.05
13-04-2018,1137.50,1155.80,1137.50,1148.50,42096,18.30,-11.00
12-04-2018,1125.70,1135.00,1113.80,1131.35,34519,21.20,-5.65
11-04-2018,1115.00,1128.15,1112.20,1125.70,20366,15.95,-10.70
10-04-2018,1123.90,1134.80,1111.00,1113.60,36128,23.80,10.30
09-04-2018,1119.05,1137.40,1063.20,1118.10,97074,74.20,0.95
06-04-2018,1116.00,1123.00,1102.60,1119.10,46768,20.40,-3.10
05-04-2018,1085.55,1119.35,1085.10,1114.60,63229,34.25,-29.05
04-04-2018,1105.05,1111.35,1072.70,1078.20,60700,38.65,26.85
03-04-2018,1096.00,1105.00,1078.55,1103.00,46701,26.45,-7.00
02-04-2018,1045.00,1100.00,1045.00,1097.40,74068,55.00,-52.40
28-03-2018,1050.00,1069.00,1040.00,1048.60,51232,29.00,1.40
27-03-2018,1059.60,1074.75,1045.00,1049.00,77124,29.75,10.60
26-03-2018,1036.25,1066.25,1029.05,1039.60,74677,37.20,-3.35
23-03-2018,1041.00,1050.00,1028.65,1039.00,72201,21.35,2.00
22-03-2018,1057.95,1059.50,1045.00,1051.60,126756,14.50,6.35
21-03-2018,1052.05,1061.40,1046.00,1051.70,60609,15.40,0.35
20-03-2018,1049.00,1051.40,1038.30,1045.60,545392,13.10,3.40
19-03-2018,1066.10,1066.10,1045.00,1051.35,759251,21.10,14.75
16-03-2018,1087.00,1087.00,1057.45,1061.00,97313,29.55,26.00
15-03-2018,1083.00,1092.10,1079.00,1087.60,48976,13.10,-4.60
14-03-2018,1080.00,1089.10,1071.00,1083.40,32266,18.10,-3.40
13-03-2018,1098.50,1108.50,1080.15,1084.55,52053,28.35,13.95
12-03-2018,1085.05,1105.00,1083.45,1100.60,50485,21.55,-15.55
09-03-2018,1089.90,1091.25,1077.30,1084.95,49553,13.95,4.95
08-03-2018,1087.00,1093.30,1075.00,1081.10,27536,18.30,5.90
07-03-2018,1083.15,1097.50,1076.35,1085.35,25896,21.15,-2.20
06-03-2018,1117.00,1117.00,1074.55,1082.10,266085,42.45,34.90
05-03-2018,1095.55,1104.00,1082.45,1098.90,1867527,21.55,-3.35
01-03-2018,1088.05,1103.30,1085.70,1096.15,27674,17.60,-8.10
28-02-2018,1093.00,1095.85,1082.45,1088.75,318222,13.40,4.25
27-02-2018,1104.00,1104.80,1089.40,1092.65,108532,15.40,11.35
26-02-2018,1081.00,1110.95,1081.00,1105.55,76723,29.95,-24.55
23-02-2018,1074.90,1082.45,1073.30,1079.85,40953,9.15,-4.95
22-02-2018,1054.75,1076.85,1051.80,1072.65,48591,25.05,-17.90
21-02-2018,1045.50,1060.55,1044.35,1054.75,30480,16.20,-9.25
20-02-2018,1075.00,1075.00,1040.15,1045.00,52568,34.85,30.00
19-02-2018,1055.00,1058.90,1047.05,1056.50,72989,11.85,-1.50
16-02-2018,1059.00,1061.85,1042.05,1051.75,68847,19.80,7.25
15-02-2018,1038.55,1047.20,1033.80,1040.90,20763,13.40,-2.35
14-02-2018,1057.55,1057.55,1038.05,1044.75,31615,19.50,12.80
12-02-2018,1040.35,1044.55,1033.00,1042.80,255774,11.55,-2.45
09-02-2018,1040.55,1044.95,1028.85,1032.60,28172,16.10,7.95
08-02-2018,1048.00,1056.00,1031.95,1050.00,878683,24.05,-2.00
07-02-2018,1036.05,1048.80,1030.00,1034.95,39506,18.80,1.10
06-02-2018,1041.00,1049.10,1019.35,1033.55,482508,29.75,7.45
05-02-2018,1070.00,1079.40,1052.00,1062.25,226391,27.40,7.75
02-02-2018,1121.00,1132.50,1079.05,1087.45,89811,53.45,33.55
01-02-2018,1107.00,1130.50,1107.00,1120.30,100956,23.50,-13.30
31-01-2018,1094.30,1113.00,1088.00,1109.75,66297,25.00,-15.45
30-01-2018,1128.70,1128.70,1084.55,1089.55,179181,44.15,39.15
29-01-2018,1098.00,1118.65,1091.55,1113.50,61329,27.10,-15.50
25-01-2018,1084.80,1097.00,1065.00,1091.45,313170,32.00,-6.65
24-01-2018,1073.50,1085.00,1071.40,1080.70,61528,13.60,-7.20
23-01-2018,1071.30,1082.00,1071.20,1074.30,37738,10.80,-3.00
22-01-2018,1065.00,1078.25,1058.45,1071.30,41459,19.80,-6.30
