Date,Open,High,Low,Close
15-03-2017,96.5,96.5,96.5,96.5
14-03-2017,94.65,96.25,94.65,96.1
10-03-2017,94.65,94.65,94.65,94.65
09-03-2017,94.65,94.65,94.65,94.65
08-03-2017,95.2,95.2,95,95
07-03-2017,95.2,95.2,94.8,95.2
06-03-2017,94.3,95,94.3,95
03-03-2017,94.45,94.45,93.7,94.45
02-03-2017,95.5,95.5,95.2,95.2
01-03-2017,95,95,94.6,94.6
28-02-2017,94.7,94.7,94.7,94.7
27-02-2017,94.9,95.5,94.65,95
23-02-2017,95.9,95.9,94.8,94.8
22-02-2017,95.15,95.15,94.8,94.8
21-02-2017,95,95,93.5,94.1
20-02-2017,93.5,93.5,93.5,93.5
17-02-2017,93.6,93.6,93.6,93.6
15-02-2017,93.25,93.25,93.25,93.25
14-02-2017,93.3,93.3,93.3,93.3
13-02-2017,93.5,93.5,93.5,93.5
10-02-2017,93.6,93.6,93.6,93.6
09-02-2017,92.75,92.75,92.75,92.75
08-02-2017,93.3,93.3,93,93
07-02-2017,93.4,93.5,93,93
06-02-2017,105,105,93,93
03-02-2017,92.7,92.7,92.7,92.7
02-02-2017,92,92.4,92,92.4
01-02-2017,91,91.15,90.5,91.15
31-01-2017,91.15,91.15,91.15,91.15
30-01-2017,91.5,91.5,91.15,91.15
25-01-2017,90,90,90,90
24-01-2017,93,93,87,87
23-01-2017,88.45,88.45,88.45,88.45
20-01-2017,88.7,88.7,88.7,88.7
19-01-2017,97,97,88.7,88.7
18-01-2017,89,89,88.2,88.2
17-01-2017,89.2,89.5,88.8,88.8
16-01-2017,88.5,88.5,88.5,88.5
13-01-2017,88.75,88.75,88.75,88.75
12-01-2017,88.7,88.7,88.7,88.7
11-01-2017,90,90,87.5,88
10-01-2017,87.4,87.4,86.8,86.8
09-01-2017,88,88,87,87
06-01-2017,87.45,87.45,87.45,87.45
05-01-2017,86,86.7,86,86.7
04-01-2017,86,86.7,86,86.7
